current_time,latitude,longitude,speed,miles,miles_lap,rtc,millis,rpm,input_voltage,motor_watt,motor_tempMosfet,motor_tempMotor,motor_current,battery_current,motor_dutyCycle,motor_error,rasp_temp,battery_ampere,battery_voltage,charge,battery_temperature,autonomy
12:47:31.613,43.738.716,743.212,8.9,2.3,2.3,start,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,
13:53:59.321,43.737.336,7.430.011,8.3,11.9,11.9,start,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,
14:24:38.035,43.741.103,743.674,5.7,0.6,0.6, ,451408, , , , , , , , ,nan,43,12.5,86.7,77.0,30,
13:14:16.011,43.740.763,7.436.426,9.7,6.3,6.3,start,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,
13:09:49.122,4.373.744,7.431.116,8.7,5.6,5.6,start,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,
12:12:27.244,43.738.475,7.433.871,6.9,1.6,1.4, ,1016151, , , , , , , , ,nan,49,27.0,97.7,94.5,33,
14:30:59.808,43.737.421,7.431.045,3.0,1.0,1.0, ,832480, , , , , , , , ,nan,44,4.3,86.8,76.5,30,
14:49:55.040,43.737.533,7.431.276,3.0,2.1,2.1, ,1966016, , , , , , , , ,nan,46,5.3,86.6,75.5,31,
15:36:05.787,43.741.171,7.438.951,3.1,4.6,4.6, ,4733266, , , , , , , , ,nan,51,5.0,85.8,72.0,31,
13:35:55.631,43.741.441,7.437.181,9.1,9.4,9.4,start,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,
12:36:25.281,43.739.191,7.436.508,8.7,0.7,0.7,start,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,
15:01:25.182,43.740.293,7.435.646,4.7,2.8,2.8, ,2655266, , , , , , , , ,nan,50,6.0,86.3,74.5,31,
14:46:02.210,4.373.914,7.433.361,4.3,1.9,1.9, ,1733478, , , , , , , , ,nan,47,5.2,86.6,75.5,30,
14:12:38.234,43.741.333,7.437.505,13.1,14.7,14.7,start,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,
13:08:24.165,4.373.908,7.432.681,9.3,5.4,5.4,start,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,
14:23:50.442,43.741.831,7.438.255,5.7,0.5,0.5, ,403901, , , , , , , , ,nan,44,11.4,86.8,77.5,30,
15:19:36.138,43.740.411,7.436.239,2.8,3.8,3.8, ,3744870, , , , , , , , ,nan,51,4.6,86.1,73.0,30,
14:03:54.515,43.738.995,7.436.043,7.5,13.3,13.3,start,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,
12:56:27.097,4.373.824,7.433.463,8.5,3.6,3.6,start,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,
14:20:21.352,43.739.043,7.436.036,5.2,0.2,0.2, ,195134, , , , , , , , ,nan,43,11.0,86.9,78.0,30,
14:26:53.312,43.738.776,7.432.243,6.8,0.9,0.9, ,586430, , , , , , , , ,nan,44,15.1,86.6,77.0,30,
14:28:10.724,43.738.288,7.431.466,0.5,0.9,0.9, ,663749,0.00,84.70,153.05,34.90,78.40,0.00,0.00,0.01,0.0,45,0.1,86.9,76.5,30,
16:08:54.781,43.736.278,7.429.895,2.4,6.3,6.3, ,6700285, , , , , , , , ,nan,53,4.7,85.2,69.5,30,
13:17:45.269,4.373.831,7.433.855,8.3,6.8,6.8,start,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,
15:23:15.529,43.738.313,7.431.919,4.4,4.0,4.0, ,3963970, , , , , , , , ,nan,51,4.0,86.0,73.0,31,
11:59:45.389,43.737.726,7.430.216,0.9,0.3,0.1, ,254963,0.00,97.30,26.40,29.60,29.40,0.00,0.00,0.01,0.0,50,0.2,99.7,94.5,35,
12:19:10.843,43.738.125,743.259,8.8,2.5,2.4, ,1419285, , , , , , , , ,nan,48,28.6,97.3,94.5,33,
12:26:14.963,43.738.708,7.432.431,8.7,3.6,3.4, ,1842837, , , , , , , , ,nan,47,29.2,97.0,93.0,32,
15:08:08.780, , ,-1.0,3.1,3.1, ,3058322, , , , , , , , ,nan,50,5.6,86.2,73.5,31,
13:59:31.536,43.740.486,7.435.321,9.4,12.7,12.7,start,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,
13:32:33.916,43.738.215,7.434.011,7.3,8.9,8.9,start,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,
14:20:05.990,43.738.928,7.435.663,5.9,0.2,0.2, ,179795, , , , , , , , ,nan,43,12.2,86.9,78.0,30,
14:03:15.316,4.373.851,7.434.323,7.3,13.2,13.2,start,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,
12:36:14.317,43.739.025,7.435.958,8.7,0.6,0.6,start,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,
15:41:27.358,43.739.678,743.491,3.5,4.9,4.9, ,5054473, , , , , , , , ,nan,51,2.7,85.8,71.5,30,
14:18:40.214,43.738.311,7.433.446,4.0,0.1,0.1, ,94161, , , , , , , , ,nan,43,8.0,87.0,78.0,30,
12:09:02.773,43.740.588,7.435.906,9.8,1.1,0.9, ,811863, , , , , , , , ,nan,49,29.5,98.0,94.5,34,
12:48:48.506,43.737.601,7.431.515,7.9,2.5,2.5,start,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,
